Producto,Descripcion,Categoria,Response
Sirena redonda de 50 Watts con 6 tonos,", Sirena redonda de 6 tonos y 50 Watts, que la hace perfecta para sistemas de alarma o aviso sonoro, ya que atrae la atención inmediatamente, persuadiendo a cualquier intruso. Está fabricada en plástico ABS color negro.",Otros,[]
Válvula Wi-Fi*,"¡Convierte tu casa en una Smart Home, y olvídate si dejaste abierto el gas o el agua!, ¡Convierte tu casa en una Smart Home, y olvídate de la preocupación de haber dejado abierto el gas o el agua!",Otros,[]
Mouse USB Gamer 800 / 1200 / 1600 / 2000 DPI,"Maximiza tu experiencia de juego y obtén la ventaja personalizando los botones, Obtén la mejor experiencia en tus juegos de PC o laptop, con este mouse especial para gamers.",Otros,[]
Convertidor RCA a coaxial,"Conecta equipos RCA (A/V) a ala entrada Coaxial (RF) de tu televisor, Con este convertidor (modulador) podrás conectar equipos A/V (RCA) como decodificadores, DVD, consolas de videojuegos, videocaseteras, entre otros, a televisores que tengan solo entrada coaxial (RF).",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""G""","Modulador fijo de Audio/Video para el canal G, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""CC""","Modulador fijo de Audio/Video para el canal CC, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Adaptador de plug 6,3 mm a jack 3,5 mm, estéreo","Adaptador de conector hembra (jack) 3,5 mm a conector macho (plug) 6,3 mm, estéreo.",Otros,[]
Jack Cannon metálico,"Conector hembra (jack) tipo Cannon* (XLR), para extensión de cable. Fabricado en metal color plata.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 13","Modulador fijo de Audio/Video para el canal 13, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 2","Modulador fijo de Audio/Video para el canal 2, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
Interruptor magnético para alarmas,"Utilízalo en sistemas de alarmas para puertas, ventanas o cortinas metálicas",Otros,[]
"Cable RCA 2 plug a 2 plug de 1,8 m, ultradelgado","Cable duplex de audio, con dos conectores macho (plug) RCA a dos conectores macho (plug) RCA. Su cable es blindado en espiral y mide 1,8 m.",Otros,[]
"Modulador fijo con filtro SAW, para canal K (24)","Modulador fijo de Audio/Video para el canal K (22), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Cable Elite USB a USB tipo B de 1,8 m con conectores dorados","Cable con conectores USB Versión 2.0 macho (plug) tipo ""A"" a macho (plug) tipo ""B"" de 1,8 m, con baño en Oro Premium y núcleo de ferrita que mejora el desempeño y permite una transferencia de datos más rápida. Ideal para usar con impresoras, multifuncionales y cámaras digitales.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 12","Modulador fijo de Audio/Video para el canal 12, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Monitor adicional de 7"" para CCTV-086","Agrega un monitor adicional a tu TV portero CCTV-086, Añade un monitor a tu CCTV-086 y complementa tu TV portero, para observar a las personas que toquen el timbre y conversar con ellas desde dos lugares diferentes en tu hogar.",Otros,[]
"Sistema de seguridad Wi-Fi* con alarma, 6 sensores y 2 controles remoto","¡Convierte tu casa en una Smart Home, y fortalece la seguridad!, ¡Convierte tu casa en una Smart Home, y fortalece la seguridad!",Otros,[]
Audífonos Bluetooth Bass Pro con batería de hasta 22 h,"¡Haz de tu música tu propio mundo!, ¡Haz de tu música tu propio mundo!",Otros,[]
"Divisor de 3 salidas verticales, 1 GHz, 5-1000 MHz, con caja soldada","Divisor (Splitter) de 1 GHz, 3 salidas verticales de 75 Ohms, con caja soldada, para señal UHF/VHF/FM y CATV de 5 a 1000 MHz, pérdida por inserción de 3,4 a 4 dB, pérdida por retorno de 20 a 26 dB, construcción interna con múltiples capacitores para mejorar la respuesta, caja de aleación de plata/zinc muy resistente a la corrosión, roscas maquinadas a precisión e incluye tornillos para montaje.",Otros,[]
"Cable UTP CAT5e, azul",", Utiliza este cable UTP categoría 5e para realizar instalaciones de redes de computadoras y periféricos (como impresoras o scanners), puede transmitir a una velocidad de hasta 1 Giga bit por segundo. Tiene 4 pares de conductores trenzados y cada uno es de cobre calibre 24 AWG. Es para uso en interiores y tiene forro de PVC en color azul.",Otros,[]
"Cable HDMI 4K con filtros de ferrita y cable tipo cordón, de 10 m","Transmite la máxima calidad de la señal HDMI a larga distancia., Realiza instalaciones profesionales de larga distancia, conservando la máxima calidad de audio y video digital.",Otros,[]
"Cable plug a plug 6,3 mm de 15 m, tipo cordón","Conecta tus instrumentos musicales o mezcladoras hasta 15 metros, con este cable no tendrás ninguna dificultad.",Otros,[]
"Cable estañado para conexiones, en color negro, calibre 22 AWG","Cable estañado para conexiones, color negro, calibre 22 AWG, útil para conexión de circuitos eléctricos y electrónicos. Se vende por metro o en rollo de 100 m.",Otros,[]
Sirena rectangular de 30 Watts con 2 tonos,"Sirena rectangular de dos tonos diferentes, de 92 dB, 30 Watts y alimentación de 12 Vcc. Util para escuelas, oficinas o lugares abiertos.",Otros,[]
"Cable USB tipo C a lightning, de 1,8 m","Made for iPhone / iPad / iPod: Total compatibilidad sin importar actualizaciones en iOS, Con este cable, conecta tu iPhone*, iPad *o iPod *con conector Lightning a tu MAC* con puerto USB C, para sincronizarlo y recargarlo.",Otros,[]
"Foco LED dicroico Wi-Fi multicolor, de 5 W","Iluminación multicolor. Controla el encendido, apagado y matices desde la palma de tu mano, ¡Convierte tu casa en una Smart Home y ambienta sus espacios con iluminación multicolor!",Otros,[]
"Cable Ethernet UTP CAT 5e, de 90 cm, azul","Transmite voz y datos hasta a 1 000 Mbps, Este cable de red tiene 90 centímetros de longitud, por lo que podrás conectar a tu módem equipos como, computadoras de escritorio, laptops, Smart TV, Blu-ray o consolas de videojuegos y disfrutar de una señal de Internet más estable.",Otros,[]
"Cable 3 en 1, USB a LIGHTNING / micro USB / USB C, de 1,2 m","Ahorra espacio y olvídate de enredos, Ahorra espacio y olvídate de enredos.",Otros,[]
"Repetidor / router Wi-Fi, 2,4 GHz y 5 GHz (B/G/N/A/AC), hasta 30 m de cobertura","Extiende la cobertura de tu red Wi-Fi para navegar en cualquier parte de tu casa u oficina, Con este repetidor expande la cobertura de señal Wi-Fi hasta 30 m, en tu casa, oficina o negocio para que llegue a esos lugares en los cuales no tenías a acceso a ella.",Otros,[]
Antena interior para TV HD elíptica con acabado tipo madera,"Utilizando esta antena que capta la mejor señal de todos los canales de alta definición disponibles en la zona, su tamaño es discreto tipo madera con un diseño elegante e innovador.",Otros,[]
"Modulador fijo con filtro SAW, para canal 12","Modulador fijo de Audio/Video para el canal 12, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""E""","Modulador fijo de Audio/Video para el canal E, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Radio intercomunicador profesional, hasta 7 Km de alcance","Comunicación confiable para tu equipo de trabajo, Mantente comunicado con este radio intercomunicador profesional con alcance de hasta 7 km, es ideal para personal de seguridad o comunicación dentro las empresas.",Otros,[]
"Sistema profesional de 2 micrófonos inalámbricos UHF, con batería recargable","Utilízalos con su batería recargable incorporada y ahorra en baterías, Obtén máximo alcance y poder de transmisión, sin necesidad de utilizar cables, con este sistema de micrófonos. Es muy útil para conferencias, reuniones con público interactivo, para maestros de ceremonias, grupos musicales y más.",Otros,[]
"Audífonos multimedia 3,5 mm ultraconfort","Escucha música y chatea en línea con excelente audio y claridad de voz, Calidad de audio para aplicaciones en línea.",Otros,[]
"Modulador fijo con filtro SAW, para canal 3","Modulador fijo de Audio/Video para el canal 3, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
Cable USB C de 2 m,"Recarga batería y transmite archivos, audio y video con un solo cable, Este cable USB tipo C se utiliza para recargar la batería de dispositivos que incorporan este nuevo puerto, como laptops o smartphones. Además tiene la capacidad de transmitir diferentes señales (datos, audio y video).",Otros,[]
Divisor con amplificador HDMI UHD 4K de 2 salidas,"Su amplificador permite enviar señal HDMI sin pérdida de calidad en imagen o sonido, Con este divisor (splitter) HDMI*, envía audio y video ultra HD (2K o 4K) o contenido 3D a 2 pantallas al mismo tiempo, conservando la máxima calidad de imagen y sonido.",Otros,[]
"Cable HDMI® con conectores niquelados, de 90 cm","Conecta a corta distancia cualquier equipo HDMI a tu pantalla y evita el exceso de cable, Este cable HDMI* transmite contenido de audio y video digital alta definición Ful HD 1 080p.",Otros,[]
Adaptador USB 3.0 a HDMI / VGA,"Utiliza una pantalla adicional para trabajar, Con este adaptador conecta tu computadora a un proyector, pantalla o monitor más grande que tengan entrada HDMI o VGA, para ver en modo espejo o escritorio extendido la pantalla de tu PC o laptop.",Otros,[]
"Cable multiconductor de 4 vías, 22 AWG",", Cable multiconductor con malla, mylar e hilo dren, de 4 vías, calibre 22 AWG, color gris, útil para equipos con circuitos de control, de transmisión de datos, de comunicación e instrumental medico, técnico o científico. Se vende por metro o en rollo de 305 m.",Otros,[]
"Alambre estañado para conexiones, 22 AWG, color negro",", Alambre estañado para conexiones, color negro, calibre 22 AWG, útil para tablillas de conexión de circuitos electrónicos (protoboard). Se vende por metro o en rollo de 1000 m.",Otros,[]
"Extensión USB de 1,8 m con conectores niquelados.","Cable con conectores USB macho (plug) tipo ""A"" a hembra (jack) tipo ""A"", de 1,8 m. Soporta temperaturas de hasta 60° Centígrados, 30 Volts, 2 cables calibre 28 AWG y 2 cables calibre 24 AWG",Otros,[]
Tira LED Wi-Fi multicolor RGB de 5 m,¡Convierte tu casa en una Smart Home y ambienta sus espacios con iluminación multicolor!,Otros,[]
"Bocina Bluetooth* Bazooka XBass TWS, 800 W PMPO","¡Lleva la música al máximo! TWS: Vincula 2 Boom Box y obtén sonido estéreo, Lleva la música al máximo y siente cada beat, con esta bocina Bluetooth.",Otros,[]
"Sistema Smart Wi-Fi MESH triple, 2,4 GHz y 5 GHz (B/G/N/A/AC/V/R)",¡Cubre de Internet toda tu casa!,Otros,[]
Adaptador USB C a HDMI / USB 3.0 / USB C,"Versatilidad de conexión para el puerto USB tipo “C”, Aprovecha las ventajas del puerto USB C con este adaptador que te permitirá conectar una pantalla adicional y seguir utilizando tus dispositivos USB en tu laptop de última generación.",Otros,[]
Mini No Break (UPS) para módem,"¡Energía de reserva para seguir con tu trabajo cuando haya un apagón!, ¡Energía de reserva para seguir con tu trabajo cuando haya un apagón!",Otros,[]
"Bafle de 15"" 12,000 W PMPO profesional Bluetooth*","Excelencia en audio, con gran resolución y fidelidad a cualquier nivel de potencia, Con este bafle profesional Bluetooth obtén gran resolución, fidelidad y calidad de sonido a cualquier nivel de potencia. Es ideal para sonorizar eventos a gran escala, salones, auditorios o en conciertos como altavoces principales, monitores o torres.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""DDD""","Modulador fijo de Audio/Video para el canal DDD, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 300 a 550 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
Adaptador MIDI a USB,"¡Transforma instrumentos MIDI en USB!, ¡Transforma instrumentos MIDI en USB!",Otros,[]
"Extensión polarizada para uso rudo, de 3 m","Extensión eléctrica polarizada de uso rudo, 3 m de largo y clavija aterrizada de 180°. Soporta hasta 13 Amperes, es de cable calibre de 3 x 16 AWG y doble aislamiento en PVC color gris.",Otros,[]
Control remoto universal 4 en 1,"Manipula hasta 4 equipos diferentes con un solo control remoto, Añade un control remoto o reemplaza el de equipos como pantallas, decodificadores satelitales, sistemas de sonido, sistemas de TV por cable, DVD o Blu-Ray.",Otros,[]
Amplificador de audio de 30 W,", Este amplificador es ideal para realizar publidifusión, ya sea en algún local comercial o desde tu automóvil, ya que además de la alimentación de 127 Vca, cuenta con entrada de energía de 12 Vcc, esto significa que lo puedes conectar a la batería de tu coche o a una batería sellada de ácido-plomo.",Otros,[]
"Cable de alimentación (Interlock) tipo trébol, de 1.8 m","Para pantallas, radios, cargadores y otros equipos electrónicos",Otros,[]
Bocina Bluetooth* mini BoomBox TWS,"TWS: Vincula 2 mini Boom Box y obtén sonido estéreo, Dale a tu música el poder para sonar al máximo, con esta bocina Bluetooth*.",Otros,[]
Cámara de seguridad Wi-Fi* / Ethernet 3 MPx robotizada con seguidor de movimiento,"¡Mueve la cámara desde tu celular y monitorea todo el lugar con excelente calidad de imagen!, Con esta cámara de seguridad Wi-Fi, monitorea cualquier lugar a través de tu celular. Conéctala por Wi-Fi o cable Ethernet a tu modem y configúrala con nuestra app Steren Home (disponible en App Store* y Google Play*), para controlar su movimiento y todas sus funciones.",Otros,[]
"Cable USB a USB C con conectores a 90° de 1,2 m","Usa tu celular con comodidad mientras se carga, !Usa tu equipo móvil cómodamente mientras se carga!",Otros,[]
"Modulador fijo con filtro SAW, para canal E (18)","Modulador fijo de Audio/Video para el canal E (18), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Cable plug 3,5 mm a 2 plug RCA de 1,8 m","Este cable de audio de dos plug RCA a plug 3,5 mm, tiene conectores con acabado en oro premium, que optimizan la transferencia de señal y disminuyen la distorsión.",Otros,[]
"Pantalla inteligente con Alexa y cámara de 2 MPx (2da Gen), azul","Mira lo que sucede en el interior de tu casa cuando estés afuera, con la cámara incorporada. Controla dispositivos compatibles como cámaras, luces y más mediante la pantalla interactiva, tu voz o tu movimiento.",Otros,[]
"Sistema de seguridad Wi-Fi* con alarma, 3 sensores y control remoto","¡Convierte tu casa en una Smart Home, y fortalece la seguridad!, ¡Convierte tu casa en una Smart Home, y fortalece la seguridad!",Otros,[]
Convertidor de audio HDMI eARC / ARC a digital (Toslink / Coaxial digital),"Con este convertidor conecta tu pantalla de última generación a equipos de sonido con entrada digital, y obtén mayor intensidad de audio.",Otros,[]
"Extensor HDMI Full HD y de control remoto por cable UTP, de 60 m","Lleva la señal HDMI a gran distancia con la máxima de calidad de audio y video, Con este extensor HDMI, transmite audio y video por largas distancias, a través de un cable más delgado que permita mejor manipulación o enrutamiento.",Otros,[]
"Micrófono amateur, negro","Ideal para voceo, escuelas o eventos al aire libre, Micrófono unidireccional de línea económica, dinámico (bobina móvil), para aficionados, de color negro.",Otros,[]
Plug Speakon tipo Neutrik para 2 vías,"Conector macho (plug) Speakon tipo Neutrik para 2 vías, recomendable para la conexión de 2 bocinas simultáneamente. Fabricado en plástico color azul y negro.",Otros,[]
"Adaptador casete a plug 3,5 mm","Convierte tu tocacintas en AUX 3,5 mm, Convierte el tocacintas del estéreo de tu auto en un plug 3,5 mm, para conectar reproductores de audio como tu celular o tablet.",Otros,[]
Controlador de Video Wall 2X2 HDMI | DVI,"Arma fácilmente una pared de video con varias pantallas, Arma un verdadero sistema de video y disfruta de tu contenido favorito en una pantalla grande.",Otros,[]
"Bolsa de 100 cinchos sujetacables extra cortos, color blanco","Bolsa de 100 cinchos sujetacables (TY-RAP*) de nylon color blanco, de 0,25 cm de ancho x 9,6 cm de largo, con fuerza de tensión de amarre de 8 Kg. Ideal para organizar todo tipo de cables eléctricos o de uso electrónico.",Otros,[]
Pantalla inteligente con Alexa y cámara de 13 Mpx con movimiento,"Con una pantalla HD de 10.1 pulgadas que se mueve automáticamente, las videollamadas, recetas y programas siempre están a la vista. Las bocinas ofrecen un sonido direccional de alta calidad.",Otros,[]
"Cable Ethernet STP CAT 7, de 15 m, plano","Explota la máxima velocidad de Internet con este cable CAT7, Conecta tus equipos con este cable de red y explota la máxima velocidad de Internet, con una conexión segura y confiable. Aprovéchalo en aplicaciones de alta demanda como streaming, gaming, servidores, entre otros.",Otros,[]
"Cable HDMI® 2.0 de alta velocidad, de 3 m","Transmite contenido de audio y video digital en UHD (hasta 8K) a una super velocidad, Con este cable HDMI, transmite contenido de audio y video digital en ultra alta definición (hasta 4K) con alta velocidad.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""FF""","Modulador fijo de Audio/Video para el canal FF, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Adaptador elite de plug 3,5 mm a 2 jacks RCA, estéreo","Adaptador de conector macho (plug) 3,5 mm estéreo a dos conectores hembra (jack) RCA. Con acabado dorado de 24 K.",Otros,[]
Cable plano de 20 vías,"Cable plano de 20 vías, con conductores calibre 28 AWG, en color gris. Se utiliza para armar cables de transmisión de datos en computadoras y se vende por metro o en rollo de 30 m.",Otros,[]
Jack Cannon metálico para chasis,"Conector de audio hembra (Jack) tipo Cannon (XLR), para chasis.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""HH""","Modulador fijo de Audio/Video para el canal HH, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Adaptador de plug 6,3 mm a 2 jacks 6,3 mm, monoaural","Adaptador de dos conectores hembra (jack) de 6,3 mm a un conector macho (plug) de 6,3 mm, monoaural.",Otros,[]
"Amplificador de distribución para montaje en pared, de 30 dB, 54-1000 MHz","Amplificador de distribución para sistemas de TV por cable. Tiene un rango de frecuencia de 54 a 1000 MHz, 30 dBmV de ganancia, baja distorsión, cuenta con controles de pendiente y ganancia ajustables. Es para montaje en pared.",Otros,[]
"Modulador fijo con filtro SAW, para canal 8","Modulador fijo de Audio/Video para el canal 8, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
Mouse Pad Xtreme Gamer,"¡El complemento perfecto de tu estación Gamer!, ¡El complemento perfecto de tu estación Gamer!",Otros,[]
"Cable plug a plug Speakon de 7,2 m","Cable de audio con conectores macho Speakon* tipo Neutrik de 2 vías. Ideal para la conexión de consolas, amplificadores y bafles amplificados, ya que soporta la transmisión de audio a potencias elevadas. Tiene recubrimiento de PVC robusto que brinda resistencia para el uso constante.",Otros,[]
"Jack 3,5 mm estéreo, encapsulado, para chasis","Conector de audio hembra (jack) de 3,5 mm, estéreo, para montaje en chasis; de circuito abierto, encapsulado y con 3 terminales.",Otros,[]
"Cable UTP Categoría 5e, para redes, en presentación de color azul","Cable para redes UTP (Par trenzado sin blindar) de Categoría 5e, color azul, con 4 pares calibre 24 AWG, útil para la transmisión de voz y datos a una velocidad de 1 Gbps (Giga bit por segundo). Se vende por metro o en rollo de 100 m.",Otros,[]
"Modulador ágil de uso comercial, para UHF/CATV","Modulador ágil de Audio/Video para adicionar un canal proveniente de satélite, VCR, DVD, cámaras de seguridad, etc. a redes de distribución de antena aérea o TV por cable. Debido a sus características tiene una excelente relación costo/beneficio:- Modula canales CATV de 65-139 y TV de 14-83 (UHF)- Potencia típica de 10 dBmV- Modulación de doble banda lateral- Incluye convertidor de voltaje de 15 Vcc a 300 mA- Selección de canales por medio de botones- Display digital para identificación del canal- LED indicador de señal CATV o TV (UHF)- Audio monoaural.",Otros,[]
"Divisor de 2 salidas, de 75 Ohms, 1 GHz, 90 dB","Divisor (Splitter) de alto rendimiento, con 2 salidas de 75 Ohms para señal de televisión, cable o satélite, de 1 GHz, escudo de 90 dB para RFI (Interferencia de Radio Frecuencia) caja de aleación de Zinc sellada con resina epóxica, acabado en cromo anticorrosivo, con pérdida de inserción de 3,4 a 4,4 dB, aislamiento de puertos de 21 a 24 dB y pérdida-retorno de 15 a 18 dB.",Otros,[]
"Cable auxiliar plug a plug 3,5 mm de 1,8 m, tipo cordón",", Con este cable podrás enviar audio desde tu smartphone, tablet, laptop o reproductor MP3 directo a tu autoestéreo o sistema de sonido que tenga entrada 3.5 mm y disfrutar de toda tu música.Gracias a su construcción, materiales y puntas con terminado en oro Premium tendrás excelente transferencia de audio.Mide 1.80 m, es plano y está cubierto por nylon que ofrece mayor soporte y resistencia, por lo que si lo estiras accidentalmente no se romperá tan fácil.",Otros,[]
"Cable USB a USB tipo B de 3,6 m reforzado con conectores dorados",", ¡Conecta impresoras y scanners con entrada USB B!",Otros,[]
"Cable Ethernet STP CAT 7, de 5 m, plano","Explota la máxima velocidad de Internet con este cable CAT7, Conecta tus equipos con este cable de red y explota la máxima velocidad de Internet, con una conexión segura y confiable. Aprovéchalo en aplicaciones de alta demanda como streaming, gaming, servidores, entre otros.",Otros,[]
"Amplificador de distribución de 50 dB, hasta 550 MHz","Amplificador de distribución de alta ganancia, para sistemas de TV por cable. Tiene un rango de frecuencia de 54 a 550 MHz, 50 dBmV de ganancia, baja distorsión, cuenta con controles de pendiente y ganancia ajustables. Es para montaje en pared.",Otros,[]
Audífonos Bluetooth* Sport Free con cable plano The Simpsons™,"Si vas a correr con tu amigo de cuatro patas, deja que también venga la música contigo",Otros,[]
"Ecualizador de 9 dB, para señal combinada de satélite, UHF y VHF",Ecualizador de pendiente de 9 dB para compensar las pérdidas por atenuación en tendidos largos de cable usados en redes de distribución de senales de satelite y TV por cable de banda ancha.- Frecuencia de operación de 40-2150 MHz- Paso de voltaje de 500 mA máximo- Fabricado en circuito impreso de tecnología SMD.,Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 10","Modulador fijo de Audio/Video para el canal 10, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Adaptador de 2 plugs tipo banana a 2 jacks tipo banana, negro",Adaptador de 2 conectores hembra (jack) a 2 conectores macho (plug) tipo Phillips (banana). Fabricado en plástico color negro.,Otros,[]
Extensión USB C de 1 m,"¡Extiende la conexión USB C para trabajar con más comodidad!, ¡Extiende la conexión USB C para trabajar con más comodidad!",Otros,[]
Cable USB para programar radios intercomunicadores RAD-410,"Con este cable, conecta tus radios modelo RAD-410 para programar las frecuencias de sus diferentes canales y obtener mayor seguridad y privacidad en tu comunicación.",Otros,[]
Apagador Wi-Fi*,"Iluminación inteligente para casa y oficina. Controla y programa, con tu celular, el encendido o apagado en donde quiera que estés, ¡Convierte tu casa en una Smart Home!",Otros,[]
Audífonos con cable delgado,"Audífonos de oído, con gomas ultra suaves que hacen un sello acústico perfecto para escuchar tu música favorita con gran calidad de audio. Su diseño compacto los hace perfectos para reproductores portátiles MP3, MP4, laptops, netbooks y más.",Otros,[]
"Cable HDMI®/TM 2.1 de ultra alta velocidad, de 1 m","Transmite contenido de audio y video digital en UHD (hasta 8K) a una super velocidad, Con este cable HDMI®, transmite contenido de audio y video digital en ultra alta definición (hasta 8K) a una super velocidad.",Otros,[]
Adaptador Mini DisplayPort / Thunderbolt™ a VGA,"Conecta una pantalla, monitor o proyector extra a tu computadora",Otros,[]
"Divisor de 4 salidas, 75 Ohms, 1 GHz, con caja soldada","Divisor-mezclador (Splitter) de alto rendimiento, de caja soldada.- Es de 4 salidas de 75 Ohms para señal de 1 GHz (TV y/o CATV) - Pérdida por inserción de 7 dB - Pérdida por retorno de 30 dB- Caja soldada de aleación de zinc recubierta de latón para protegerla contra la corrosión- Blindaje superior contra la interferencia electromagnética (EMI) &gt;-130 dB.",Otros,[]
Audífonos manos libres con control de volumen y cable plano,"Escucha música y contesta llamadas sin sacar tu celular, Estos audífonos alámbricos te darán sonidos nítidos, al escuchar música desde tu smartphone o tablet, y gracias a su función manos libres, podrás hablar por teléfono sin necesidad de sacar tú dispositivo de la bolsa.",Otros,[]
"Cable de alimentación (Interlock) tipo Sony*, de 2 m","Para pantallas, radios, cargadores y otros equipos electrónicos",Otros,[]
"Audífonos manos libres con cable tipo cordón, plegables, verdes","Escucha música con gran calidad de sonido y mucho estilo, Escucha música con gran calidad de sonido y mucho estilo.",Otros,[]
Bocina Bluetooth* mini SoundBar con acabado textil azul,"¡Haz que tu música se escuche a donde quiera que vayas!, Ponle más potencia a tu música y disfruta una experiencia de audio superior, con esta bocina tipo soundbar que además incorpora tecnología Bluetooth*, para que vincules tu celular o tablet y reproduzcas sin cables.",Otros,[]
"Cable dúplex polarizado 20 AWG, transparente",", Cable de audio duplex polarizado, transparente, de calibre 20 AWG, útil para la conexión entre bocinas. Se vende por metro o en rollo de 500 m.",Otros,[]
"Cable Elite reforzado USB a micro USB, de 1.8 m",", Cable con conector USB-A a micro USB-B, ideal para conectar equipos en espacios pequeños, dispositivos portátiles o cualquier equipo multimedia para sincronización de datos y recarga.",Otros,[]
Batería para RAD-530 y RAD-630,Con esta batería podrás tener el respaldo de más energía en tus radios intercomunicadores (walkie Talkie*s) y no perder el contacto con tu personal.Es tipo cartucho y está fabricada y encapsulada en plástico ABS resistente al impacto. Es el reemplazo directo de nuestros modelos de radios profesionales de dos vías RAD-530 y RAD-630.,Otros,[]
"Cerradura de huella digital (biométrica) para cajones, clósets o armarios","Con esta cerradura de huella digital (biométrica), deja de recordar combinaciones numéricas o de cargar llaves extra. ¡Solo tendrás que tocarla para abrirla! Es ideal para cajones de escritorios, puertas de alacenas, clósets o armarios.",Otros,[]
Luz LED roja estrobo para alarmas,"Complementa tu sistema de seguridad, Utiliza esta luz estroboscópica (estrobo) como alarma visual, en sistemas de seguridad de casa u oficinas, en vehículos de transporte o equipo de carga.",Otros,[]
Porta-micrófono de presión con clip,"Porta-micrófono de presión, fabricado en plástico de color negro.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 4","Modulador fijo de Audio/Video para el canal 4, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
